,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2813,2011,Element EX,Used,16800,4.5,black,crystal black,4WD,19–24,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,102577,4.5,4.7,4.5,4.8,4.6,4.9,OH,Dealer
2814,2021,Pilot Touring 8-Passenger,Used,39300,4.6,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,28580,4.9,4.8,4.8,4.7,4.7,4.8,OH,Dealer
2815,2020,Odyssey EX-L,Honda Certified,37990,5.0,pacific pewter metallic,mocha,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,15174,4.8,4.8,4.7,4.6,4.7,4.7,SC,Dealer
2816,2006,Civic EX,Used,3900,4.7,fiji blue pearl,ivory,FWD,30–40,Gasoline,5-speed automatic,1.8L I4 16V MPFI SOHC,188824,4.1,4.2,4.2,4.5,4.4,4.5,OH,Dealer
2817,2008,Accord EX-L,Used,5995,4.4,basque red pearl,crystal black,FWD,19–29,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,225469,4.4,4.3,4.3,4.3,4.5,4.3,OH,Dealer
2818,2019,Insight Touring,Used,26998,4.7,gray,black,FWD,45–51,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,30333,4.6,4.8,4.5,4.7,4.8,4.8,FL,Dealer
2819,2014,Accord EX,Used,13999,3.9,gray,black,FWD,24–34,Gasoline,6-speed manual,2.4L I4 16V GDI DOHC,104835,4.6,4.6,4.6,4.6,4.7,4.8,NC,Dealer
2820,2020,Passport Elite,Used,31997,4.2,black forest pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,42618,4.9,4.8,4.8,4.6,4.8,4.8,PA,Dealer
2821,2019,Pilot LX,Used,26699,5.0,obsidian blue pearl,gray,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,49547,4.8,4.7,4.7,4.6,4.7,4.8,NC,Dealer
2822,2015,CR-V EX,Used,17627,4.6,red,crystal black,AWD,26–33,Gasoline,cvt,2.4L I4 16V GDI DOHC,86673,4.4,4.4,4.3,4.3,4.6,4.5,NY,Dealer
2823,2018,Civic LX,Used,21990,4.8,blue,gray,FWD,31–40,Gasoline,cvt,2.0L I4 16V MPFI DOHC,7747,4.7,4.7,4.8,4.8,4.9,4.8,VA,Dealer
2824,2011,Pilot EX-L,Used,11995,4.5,gray,black,4WD,16–22,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,129375,4.7,4.4,4.4,4.4,4.5,4.6,VA,Dealer
2825,2019,Civic Si Base,Used,25500,2.5,modern steel metallic,black,FWD,28–38,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,49811,4.7,4.8,4.7,4.8,4.8,4.9,VA,Dealer
2826,2021,Pilot Touring 8-Passenger,Used,36695,4.2,lunar silver metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,39529,4.9,4.8,4.8,4.7,4.7,4.8,MD,Dealer
2827,2022,Pilot Touring 7-Passenger,New,47170,5.0,lunar silver metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,77,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
2828,2022,Passport Elite,New,47620,4.0,platinum white pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,4.9,5.0,4.9,5.0,MD,Dealer
2829,2018,Civic Sport,Used,19750,4.7,crystal black pearl,black,FWD,30–36,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,68180,4.7,4.7,4.8,4.8,4.9,4.8,MD,Dealer
2830,2017,Pilot EX-L,Used,27899,4.7,modern steel metallic,crystal black,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,34011,4.8,4.7,4.7,4.6,4.7,4.7,FL,Dealer
2831,2022,Pilot TrailSport,New,46500,4.5,white,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
2832,2023,Civic Si,New,30050,5.0,sonic gray pearl,red / black,FWD,27–37,Gasoline,manual,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,0,5.0,4.2,4.6,5.0,4.8,4.8,NJ,Dealer
2833,2022,Ridgeline Black Edition,New,47260,5.0,platinum white pearl,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,4.9,4.9,4.3,4.7,5.0,NY,Dealer
2834,2015,Civic LX,Used,12890,4.7,white,beige,FWD,30–39,Gasoline,cvt,1.8L I4 16V MPFI SOHC,103944,4.6,4.6,4.6,4.7,4.6,4.8,CT,Dealer
2835,2018,Civic Sport,Honda Certified,22623,4.2,white orchid pearl,black / ivory,FWD,30–36,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,26041,4.7,4.7,4.8,4.8,4.9,4.8,MA,Dealer
2836,2019,CR-V LX,Used,24195,4.9,white,crystal black,AWD,25–31,Gasoline,cvt,2.4L I4 16V GDI DOHC,41953,4.8,4.8,4.7,4.7,4.8,4.8,ME,Dealer
2837,2023,HR-V Sport,New,27145,5.0,crystal black pearl,black,FWD,26–32,Gasoline,variable,Regular Unleaded I-4 2.0 L/122,0,4.0,5.0,4.0,5.0,5.0,5.0,CA,Dealer
2838,2023,Civic Si Sedan,New,30050,5.0,platinum white pearl,red / black,FWD,27–37,Gasoline,manual,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,0,4.9,4.5,4.9,5.0,4.7,5.0,CA,Dealer
2839,2016,Accord LX,Used,17399,4.7,basque red pearl ii,crystal black,FWD,27–37,Gasoline,cvt,2.4L I4 16V GDI DOHC,92698,4.8,4.7,4.7,4.7,4.8,4.8,CA,Dealer
2840,2017,Civic EX-T,Used,19990,4.0,silver,black,FWD,32–42,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,57367,4.7,4.7,4.8,4.8,4.8,4.8,IL,Dealer
2841,2023,Ridgeline RTL-E,New,43080,4.8,platinum,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,0,5.0,4.8,4.8,4.2,5.0,5.0,CA,Dealer
2842,2020,Odyssey EX-L,Used,33555,4.7,crystal black pearl,mocha,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,34064,4.8,4.8,4.7,4.6,4.7,4.7,CA,Dealer
2843,2018,CR-V EX,Used,22998,4.7,basque red pearl ii,crystal black,FWD,28–34,Gasoline,automatic,4 Cylinder Engine,109628,4.8,4.7,4.7,4.6,4.7,4.7,CA,Dealer
2844,2006,Civic LX,Used,6995,4.3,white,beige,FWD,30–40,Gasoline,5-speed automatic,1.8L I4 16V MPFI SOHC,109054,4.1,4.2,4.2,4.5,4.4,4.5,CA,Dealer
2845,2020,Fit LX,Used,19080,4.3,blue,crystal black,FWD,33–40,Gasoline,cvt,1.5L I4 16V GDI DOHC,33374,4.7,4.6,4.7,4.8,4.5,4.8,AZ,Dealer
2846,2020,Civic LX,Honda Certified,20377,4.3,platinum white pearl,black,FWD,31–40,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,43801,4.8,4.8,4.9,4.8,4.9,4.9,AZ,Dealer
2847,2022,Pilot Sport,New,42523,4.8,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,OR,Dealer
2848,2022,Pilot Sport,New,39375,4.8,crystal black pearl,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,5.0,5.0,5.0,5.0,OR,Dealer
2849,2018,Fit EX-L,Used,23987,5.0,orange,crystal black,FWD,31–36,Gasoline,cvt,1.5L I4 16V GDI DOHC,45452,4.6,4.7,4.6,4.8,4.8,4.8,WA,Dealer
2850,2022,Pilot Special Edition,New,44204,5.0,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,V6 Cylinder Engine,6,5.0,5.0,5.0,5.0,5.0,5.0,OK,Dealer
2851,2023,CR-V Hybrid Sport Touring,New,40850,4.8,radiant red,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,0,5.0,3.0,4.0,4.0,5.0,5.0,TX,Dealer
2852,2023,Civic Sport Touring,New,32500,4.8,platinum white pearl,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,4.9,4.3,4.8,4.9,4.1,4.6,TX,Dealer
2853,2023,Odyssey Elite,New,51310,4.9,radiant red metallic ii,beige,FWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,4.0,4.0,4.0,5.0,TX,Dealer
2854,2023,Civic Touring,New,30745,4.6,rallye red,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,7,4.8,4.4,4.6,4.6,4.8,4.9,OK,Dealer
2855,2016,CR-V EX-L,Used,16950,4.6,maroon,beige,FWD,26–33,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,114975,4.6,4.5,4.6,4.6,4.7,4.7,NE,Dealer
2856,2022,Accord Hybrid Sport,New,31697,5.0,lunar silver metallic,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,5,4.9,5.0,5.0,4.9,4.9,5.0,TX,Dealer
2857,2020,Pilot EX-L,Used,34957,4.9,modern steel metallic,gray,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,36179,4.6,4.5,4.2,4.1,4.5,4.1,SD,Dealer
2858,2017,Civic EX-L w/Navi,Used,19500,4.7,red,black,FWD,31–40,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,72701,4.7,4.7,4.8,4.8,4.8,4.8,KS,Dealer
2859,2022,Civic Touring,Used,30995,5.0,crystal black pearl,black,FWD,31–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2317,4.6,4.9,4.4,4.6,4.6,4.7,TX,Dealer
2860,2023,Ridgeline RTL-E,New,47610,4.8,crystal black pearl,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,4.8,4.8,4.2,5.0,5.0,IA,Dealer
2861,2020,Accord EX 1.5T,Used,27695,4.6,lunar silver metallic,gray,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,15363,4.8,4.8,4.8,4.8,4.9,4.9,MN,Dealer
2862,2020,Accord LX 1.5T,Used,24990,5.0,modern steel metallic,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,40477,4.8,4.8,4.8,4.8,4.9,4.9,MN,Dealer
2863,2020,Accord EX 1.5T,Honda Certified,26998,3.9,modern steel metallic,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,38317,4.8,4.8,4.8,4.8,4.9,4.9,MN,Dealer
2864,2022,Odyssey Touring,Used,41999,5.0,platinum white pearl,gray,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,40307,4.3,4.4,4.3,4.1,4.3,4.3,LA,Dealer
2865,2019,CR-V EX,Used,28496,5.0,obsidian blue pearl,gray,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,28470,4.8,4.8,4.7,4.7,4.8,4.8,IL,Dealer
2866,2011,CR-V EX,Used,16995,4.6,gray,black,4WD,21–27,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,95953,4.5,4.4,4.4,4.6,4.5,4.7,WI,Dealer
2867,2018,Civic LX,Used,20896,4.6,rallye red,black,FWD,31–40,Gasoline,cvt,2.0L I4 16V MPFI DOHC,29108,4.7,4.7,4.8,4.8,4.9,4.8,WI,Dealer
2868,2018,Odyssey Elite,Used,34000,4.7,silver,gray,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,44910,4.8,4.7,4.6,4.3,4.7,4.6,WI,Dealer
2869,2022,Accord Sport 1.5T,Honda Certified,28594,5.0,crystal black pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5063,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2870,2020,Pilot Touring 8-Passenger,Used,34995,3.9,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,53397,4.6,4.5,4.2,4.1,4.5,4.1,WI,Dealer
2871,2018,Clarity Plug-In Hybrid Touring,Used,24977,4.9,black,crystal black,FWD,28–37,Hybrid,variable,Gas/Electric I4 1.5L/91,38698,4.8,4.7,4.6,4.6,4.4,4.7,IL,Dealer
2872,2020,Fit LX,Used,19998,4.7,blue,black,FWD,33–40,Gasoline,cvt,1.5L I4 16V GDI DOHC,44458,4.7,4.6,4.7,4.8,4.5,4.8,WI,Dealer
2873,2022,Accord Hybrid Sport,New,32165,2.4,crystal black pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,2,4.9,5.0,5.0,4.9,4.9,5.0,IL,Dealer
2874,2015,CR-V Touring,Used,13000,4.2,mountain air metallic,beige,AWD,26–33,Gasoline,cvt,2.4L I4 16V GDI DOHC,187305,4.4,4.4,4.3,4.3,4.6,4.5,IN,Dealer
2875,2020,Odyssey EX-L,Honda Certified,38745,4.6,modern steel metallic,gray,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,27983,4.8,4.8,4.7,4.6,4.7,4.7,WI,Dealer
2876,2012,Fit Base,Used,10450,4.6,alabaster silver metallic,black,FWD,28–35,Gasoline,5-speed automatic,4 Cylinder Engine,123389,4.3,4.6,4.2,4.8,4.5,4.8,TN,Dealer
2877,2023,CR-V EX,New,34860,3.1,urban gray pearl,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,6,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
2878,2023,CR-V EX-L,New,36505,3.1,canyon,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,7,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
2879,2023,CR-V EX,New,34405,3.1,lunar silver metallic,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,6,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
2880,2023,CR-V EX,New,34860,5.0,red,crystal black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,8,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
2881,2022,Civic Sport,Honda Certified,24995,4.7,red,black,FWD,30–37,Gasoline,cvt,2.0L I4 16V GDI DOHC,3306,4.6,4.9,4.4,4.6,4.6,4.7,IN,Dealer
2882,2023,CR-V EX-L,New,37055,3.8,lunar silver,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
2883,2016,Civic Touring,Used,22998,4.6,gray,gray,FWD,31–42,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,89547,4.6,4.6,4.6,4.6,4.8,4.6,FL,Dealer
2884,2020,Odyssey EX-L,Used,40500,4.7,platinum white pearl,mocha,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,28122,4.8,4.8,4.7,4.6,4.7,4.7,FL,Dealer
2885,2021,Passport Touring,Used,35087,4.3,black,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,18126,4.9,4.7,4.8,4.6,4.8,4.8,OH,Dealer
2886,2019,Odyssey EX-L w/Navigation/RES,Used,33999,4.7,blue,crystal black,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,45771,4.8,4.6,4.5,4.3,4.7,4.5,GA,Dealer
2887,2022,Accord Hybrid Sport,Honda Certified,34775,4.5,sonic gray pearl,crystal black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,4589,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
2888,2018,Odyssey Touring,Used,27000,4.5,white diamond pearl,mocha,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,81247,4.8,4.7,4.6,4.3,4.7,4.6,GA,Dealer
2889,2016,Pilot EX-L,Used,24378,3.6,silver,crystal black,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,66692,4.7,4.6,4.5,4.4,4.6,4.6,WV,Dealer
2890,2011,CR-V EX-L,Used,15000,4.2,tango red pearl,ivory,AWD,21–27,Gasoline,5-speed automatic,2.4L I4 DOHC 16V i-VTEC,94112,4.5,4.4,4.4,4.6,4.5,4.7,SC,Dealer
2891,2021,Civic Type R Touring,Honda Certified,43899,3.7,blue,red / black,FWD,22–28,Gasoline,6-speed manual,2.0L I4 16V GDI DOHC Turbo,22689,5.0,4.8,5.0,4.8,4.8,5.0,OH,Dealer
2892,2019,Pilot Elite,Used,33990,5.0,steel sapphire metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,34080,4.8,4.7,4.7,4.6,4.7,4.8,PA,Dealer
2893,2023,CR-V EX,New,36358,3.6,urban gray pearl,crystal black,AWD,22–31,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,11,5.0,5.0,5.0,4.0,4.0,5.0,NC,Dealer
2894,2019,Insight EX,Used,18753,5.0,lunar silver metallic,black,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,90354,4.6,4.8,4.5,4.7,4.8,4.8,FL,Dealer
2895,2019,Ridgeline Sport,Used,25957,4.9,silver metallic,black,FWD,19–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,57586,4.9,4.8,4.8,4.6,4.7,4.9,NY,Dealer
2896,2023,Odyssey Touring,New,49241,4.4,sonic gray pearl,black,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,4.0,4.0,4.0,5.0,NC,Dealer
2897,2019,Passport EX-L,Used,29999,4.9,lunar silver metallic,black,FWD,20–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,30499,4.8,4.7,4.7,4.6,4.7,4.8,NC,Dealer
2898,2019,Passport Touring,Used,33495,4.8,modern steel metallic,gray,FWD,20–25,Gasoline,9-speed automatic,V6 Cylinder Engine,18550,4.8,4.7,4.7,4.6,4.7,4.8,NC,Dealer
2899,2011,Accord EX-L,Used,10850,5.0,red,crystal black,FWD,19–29,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,148323,4.4,4.5,4.4,4.6,4.5,4.8,NC,Dealer
2900,2020,Passport EX-L,Used,35690,5.0,lunar silver metallic,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,25040,4.9,4.8,4.8,4.6,4.8,4.8,NY,Dealer
2901,2020,Pilot EX-L,Used,36481,4.2,white,crystal black,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,32886,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer
2902,2019,Civic Si Base,Used,24806,4.8,crystal black pearl,black,FWD,28–38,Gasoline,manual,4 Cylinder Engine,45955,4.7,4.8,4.7,4.8,4.8,4.9,NC,Dealer
2903,2022,Civic Si Base,Used,30888,3.4,orange,red / black,FWD,27–37,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,15102,4.2,4.0,4.5,4.2,4.5,5.0,VA,Dealer
2904,2020,Pilot Touring 8-Passenger,Used,34420,4.1,modern steel metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,35179,4.6,4.5,4.2,4.1,4.5,4.1,MD,Dealer
2905,2013,Fit Sport,Used,15590,4.0,red,black,FWD,27–33,Gasoline,5-speed automatic,1.5L I4 16V MPFI SOHC,51690,4.3,4.5,4.3,4.8,4.5,4.8,IL,Dealer
2906,2018,Clarity Plug-In Hybrid Touring,Used,21877,3.5,silver,crystal black,FWD,22–31,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,63290,4.8,4.7,4.6,4.6,4.4,4.7,VA,Dealer
2907,2013,Accord Sport,Used,14550,4.5,champagne frost pearl,black,FWD,26–35,Gasoline,cvt,4 Cylinder Engine,84438,4.4,4.4,4.5,4.5,4.6,4.6,PA,Dealer
2908,2023,Ridgeline RTL,New,43075,4.7,crystal black pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,15,5.0,4.8,4.8,4.2,5.0,5.0,NJ,Dealer
2909,2017,Accord Sport,Used,22998,4.8,black,black,FWD,26–34,Gasoline,cvt,2.4L I4 16V GDI DOHC,68030,4.8,4.8,4.8,4.8,4.8,4.9,NJ,Dealer
2910,2018,Accord Touring,Used,24000,4.3,modern steel metallic,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,64386,4.8,4.8,4.7,4.7,4.8,4.8,VT,Dealer
2911,2021,HR-V LX,Used,19550,5.0,gray,black,AWD,27–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,84539,4.7,4.6,4.6,4.7,4.7,4.8,CT,Dealer
2912,2021,HR-V EX,Honda Certified,27000,4.9,platinum white pearl,gray,AWD,26–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,22307,4.7,4.6,4.6,4.7,4.7,4.8,CT,Dealer
2913,2018,Civic LX,Used,19495,4.8,gray,black,FWD,31–40,Gasoline,cvt,2.0L I4 16V MPFI DOHC,66227,4.7,4.7,4.8,4.8,4.9,4.8,MA,Dealer
2914,2015,Civic LX,Used,17900,4.5,blue,gray,FWD,30–39,Gasoline,cvt,1.8L I4 16V MPFI SOHC,46416,4.6,4.6,4.6,4.7,4.6,4.8,NH,Dealer
2915,2021,Pilot EX,Used,32190,5.0,silver,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,9753,4.9,4.8,4.8,4.7,4.7,4.8,MA,Dealer
2916,2019,Accord Hybrid EX-L,Used,24745,5.0,silver,crystal black,FWD,48–48,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,72847,4.5,4.5,3.9,3.9,4.6,4.4,ME,Dealer
2917,2023,Civic Touring,New,31145,5.0,meteorite gray metallic,black,FWD,31–38,Gasoline,variable,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,0,4.7,4.8,4.1,4.3,4.3,4.8,CA,Dealer
2918,2023,Ridgeline RTL,Honda Certified,38718,4.4,radiant red metallic ii,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,790,5.0,4.8,4.8,4.2,5.0,5.0,CA,Dealer
2919,2023,CR-V Hybrid Sport Touring,New,40395,4.9,canyon river blue metallic,black,AWD,34–40,Hybrid,variable,4 Cylinder Engine,0,5.0,3.0,4.0,4.0,5.0,5.0,CA,Dealer
2920,2010,CR-V LX,Used,15590,4.0,silver,beige,FWD,21–28,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,62416,4.5,4.6,4.4,4.7,4.5,4.8,IL,Dealer
2921,2018,Odyssey Touring,Used,31524,4.0,modern steel metallic,gray,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,41279,4.8,4.7,4.6,4.3,4.7,4.6,CA,Dealer
2922,2020,CR-V EX-L,Used,32998,4.8,white,black,AWD,27–32,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,25575,4.9,4.8,4.8,4.8,4.9,4.9,CA,Dealer
2923,2023,Civic EX-L,New,29240,4.8,smokey mauve pearl,crystal black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,150,5.0,5.0,5.0,4.1,4.7,4.8,CA,Dealer
2924,2023,HR-V LX,New,26940,4.6,platinum white pearl,gray,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,5,4.0,5.0,4.0,5.0,5.0,5.0,NV,Dealer
2925,2023,Odyssey Elite,New,51420,5.0,platinum white pearl,beige,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,4.0,4.0,4.0,5.0,AZ,Dealer
2926,2017,CR-V EX-L,Used,21516,4.9,black,black,FWD,28–34,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,75538,4.8,4.8,4.7,4.7,4.8,4.8,ID,Dealer
2927,2023,Pilot EX-L 7-Passenger,New,32948,4.8,silver,crystal black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI DOHC,5,4.7,4.7,4.4,5.0,4.9,4.9,OR,Dealer
2928,2019,Civic EX,Used,24991,4.9,silver,black,FWD,32–42,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,43785,4.8,4.8,4.9,4.8,4.9,4.9,MT,Dealer
2929,2022,Pilot EX-L,New,44000,4.7,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer
2930,2020,Civic EX,Used,25995,4.9,rallye red,crystal black,FWD,32–42,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,24905,4.8,4.8,4.9,4.8,4.9,4.9,WA,Dealer
2931,2022,Accord Sport 2.0T,New,35150,3.9,sonic gray pearl,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,KS,Dealer
2932,2022,Pilot Special Edition,New,43034,5.0,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
2933,2023,HR-V EX-L,New,29650,4.9,platinum white pearl,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,10,4.0,5.0,4.0,5.0,5.0,5.0,TX,Dealer
2934,2012,Ridgeline RT,Used,15950,5.0,black,black,4WD,15–21,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,65667,4.9,4.6,4.6,4.7,4.9,5.0,NE,Dealer
2935,2022,Passport EX-L,New,45060,5.0,platinum white pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,4.9,5.0,4.9,5.0,NE,Dealer
2936,2023,Pilot TrailSport,New,51845,4.6,sonic gray pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI DOHC,7,5.0,4.6,5.0,4.2,4.5,4.8,OK,Dealer
2937,2019,Pilot Elite,Used,32500,4.9,white,beige,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,57214,4.8,4.7,4.7,4.6,4.7,4.8,OK,Dealer
2938,2019,Accord Touring 2.0T,Used,23224,4.7,platinum white pearl,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,99903,4.7,4.7,4.7,4.7,4.8,4.8,OK,Dealer
2939,2020,Accord LX 1.5T,Honda Certified,23000,4.0,crystal black pearl,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,44361,4.8,4.8,4.8,4.8,4.9,4.9,KS,Dealer
2940,2017,Civic Type R Touring,Used,37500,4.8,polished metal metallic,red / black,FWD,22–28,Gasoline,6-speed manual,2.0L I4 16V GDI DOHC Turbo,21362,4.7,4.7,4.8,4.8,4.8,4.8,KS,Dealer
2941,2021,Passport Touring,Used,36877,4.4,blue,crystal black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,24676,4.9,4.7,4.8,4.6,4.8,4.8,MO,Dealer
